  1   75.000000    0.019582   2.093970e+02   8.267190e-04   1.072192e-01
  2   74.000000    0.022979   2.097311e+02   3.020420e-04   1.186093e-01
  3   73.000000    0.026861   2.100765e+02   3.814265e-04   1.309160e-01
  4   72.000000    0.031399   2.104220e+02   4.898474e-04   1.432226e-01
  5   71.000000    0.036662   2.111756e+02   6.503538e-04   1.706425e-01
  6   70.000000    0.042789   2.120726e+02   9.023190e-04   2.033725e-01
  7   69.000000    0.049961   2.135406e+02   1.266433e-03   2.450861e-01
  8   68.000000    0.058389   2.162645e+02   1.830658e-03   3.065594e-01
  9   67.000000    0.068193   2.190270e+02   2.627101e-03   3.739781e-01
 10   66.000000    0.079447   2.219308e+02   3.709910e-03   4.632355e-01
 11   65.000000    0.092506   2.246887e+02   5.224311e-03   5.527331e-01
 12   64.000000    0.107513   2.269621e+02   7.065492e-03   6.430293e-01
 13   63.000000    0.124863   2.293541e+02   9.365346e-03   7.278342e-01
 14   62.000000    0.144751   2.320434e+02   1.195573e-02   7.989006e-01
 15   61.000000    0.167601   2.349129e+02   1.499290e-02   8.675402e-01
 16   60.000000    0.193602   2.381268e+02   1.841888e-02   9.315462e-01
 17   59.000000    0.223313   2.413123e+02   2.257907e-02   9.984590e-01
 18   58.000000    0.257008   2.444539e+02   2.744092e-02   1.069884e+00
 19   57.000000    0.295391   2.473039e+02   3.359209e-02   1.152774e+00
 20   56.000000    0.338901   2.497638e+02   4.118167e-02   1.251000e+00
 21   55.000000    0.388386   2.520542e+02   5.080942e-02   1.356650e+00
 22   54.000000    0.444512   2.541448e+02   6.249085e-02   1.471041e+00
 23   53.000000    0.508193   2.562926e+02   7.681561e-02   1.592488e+00
 24   52.000000    0.580351   2.584985e+02   9.414674e-02   1.721106e+00
 25   51.000000    0.662033   2.605096e+02   1.154235e-01   1.867654e+00
 26   50.000000    0.754517   2.623554e+02   1.419116e-01   2.029385e+00
 27   49.000000    0.859143   2.637834e+02   1.748086e-01   2.213884e+00
 28   48.000000    0.977687   2.649317e+02   2.159958e-01   2.413624e+00
 29   47.000000    1.112161   2.654287e+02   2.691298e-01   2.669141e+00
 30   46.000000    1.264901   2.656142e+02   3.380233e-01   2.951337e+00
 31   45.000000    1.439247   2.644991e+02   4.327224e-01   3.352113e+00
 32   44.000000    1.637820   2.630264e+02   5.580769e-01   3.785508e+00
 33   43.000000    1.867054   2.603881e+02   7.349728e-01   4.357258e+00
 34   42.000000    2.129514   2.575834e+02   9.628606e-01   4.959803e+00
 35   41.000000    2.434350   2.542961e+02   1.276907e+00   5.678514e+00
 36   40.000000    2.786632   2.509075e+02   1.675681e+00   6.401842e+00
